SERIALNO,OCCP,AGEP,SEX,RAC1P,HISP,SCHL,STATE,PUMA,ESR,WAGP,COW,WKHP
2019GQ0020508,,31,1,1,1,17.0,21,2600,6.0,0.0,,
2019GQ0020621,3603.0,19,1,1,1,16.0,21,500,1.0,3000.0,1.0,27.0
2019GQ0020624,7720.0,18,1,1,1,16.0,21,1702,3.0,3200.0,1.0,20.0
2019GQ0020663,,22,1,2,1,16.0,21,1400,6.0,0.0,,
2019GQ0020677,,45,2,1,1,16.0,21,2300,6.0,0.0,,
2019GQ0020687,4700.0,47,1,1,1,19.0,21,2700,6.0,6000.0,1.0,40.0
2019GQ0020765,,46,2,1,1,11.0,21,1200,6.0,0.0,,
2019GQ0020775,9825.0,22,1,1,1,16.0,21,300,4.0,22000.0,5.0,55.0
2019GQ0020968,,30,2,1,1,16.0,21,1701,6.0,0.0,,
2019GQ0020969,4720.0,54,1,1,1,19.0,21,2600,6.0,25000.0,1.0,40.0
2019GQ0021074,5860.0,20,2,1,1,19.0,21,1100,1.0,2500.0,2.0,10.0
2019GQ0021150,5120.0,33,2,1,1,13.0,21,900,6.0,0.0,1.0,
2019GQ0021152,,62,1,1,1,19.0,21,1800,6.0,0.0,,
2019GQ0021160,4220.0,33,2,1,1,17.0,21,1702,6.0,0.0,1.0,
2019GQ0021231,,88,1,1,1,11.0,21,1300,6.0,0.0,,
2019GQ0021274,5400.0,20,2,8,1,16.0,21,1701,1.0,4000.0,1.0,9.0
2019GQ0021282,,60,1,1,1,16.0,21,2300,6.0,0.0,,
2019GQ0021398,6220.0,33,1,9,1,18.0,21,2100,6.0,0.0,1.0,
2019GQ0021818,,69,2,1,1,16.0,21,100,6.0,0.0,,
2019GQ0021890,,61,1,1,1,16.0,21,2300,6.0,0.0,,
2019GQ0021957,,37,2,1,1,17.0,21,1600,6.0,0.0,,
2019GQ0021961,9310.0,46,1,1,1,19.0,21,1701,3.0,15300.0,1.0,20.0
2019GQ0022086,,86,2,1,1,13.0,21,900,6.0,0.0,,
2019GQ0022107,9825.0,22,1,1,1,16.0,21,300,4.0,22000.0,5.0,55.0
2019GQ0022117,230.0,19,2,1,1,16.0,21,100,1.0,5000.0,4.0,15.0
2019GQ0022140,4220.0,66,1,1,1,16.0,21,200,1.0,600.0,2.0,5.0
2019GQ0022216,,24,1,2,1,13.0,21,2100,6.0,0.0,,
2019GQ0022467,9825.0,19,1,1,2,16.0,21,300,4.0,23000.0,5.0,50.0
2019GQ0022582,7750.0,26,1,1,1,17.0,21,2100,6.0,0.0,1.0,
2019GQ0022600,6400.0,47,1,1,1,17.0,21,200,6.0,21600.0,1.0,40.0
2019GQ0022645,6442.0,38,1,1,1,17.0,21,1800,6.0,0.0,1.0,
2019GQ0022748,,69,2,1,1,16.0,21,2400,6.0,0.0,,
2019GQ0022801,5400.0,20,2,8,1,16.0,21,2000,1.0,4000.0,1.0,9.0
2019GQ0022835,2350.0,20,2,1,1,16.0,21,1901,1.0,1800.0,4.0,6.0
2019GQ0022846,8990.0,34,1,2,1,19.0,21,700,6.0,23400.0,1.0,40.0
2019GQ0022896,5000.0,20,2,1,1,19.0,21,100,1.0,7000.0,1.0,20.0
2019GQ0022914,9620.0,19,1,1,1,18.0,21,900,6.0,3000.0,1.0,30.0
2019GQ0022915,6050.0,18,1,1,1,14.0,21,700,1.0,23400.0,1.0,40.0
2019GQ0022975,4130.0,19,2,2,1,19.0,21,1901,6.0,10000.0,1.0,40.0
2019GQ0022976,335.0,23,1,2,1,21.0,21,1100,1.0,28800.0,1.0,30.0
2019GQ0022988,3402.0,24,1,1,1,21.0,21,300,4.0,22000.0,5.0,50.0
2019GQ0023102,8740.0,22,1,2,1,17.0,21,1902,6.0,1500.0,1.0,40.0
2019GQ0023228,7950.0,42,1,1,1,13.0,21,300,6.0,30000.0,1.0,60.0
2019GQ0023247,3602.0,60,2,2,1,6.0,21,1901,6.0,0.0,1.0,
2019GQ0023284,,24,1,9,1,16.0,21,1600,6.0,0.0,,
2019GQ0023310,220.0,36,1,1,1,17.0,21,1300,6.0,19200.0,1.0,40.0
2019GQ0023328,,94,2,1,1,16.0,21,1702,6.0,0.0,,
2019GQ0023858,,66,2,1,1,16.0,21,100,6.0,0.0,,
2019GQ0023989,4965.0,19,2,1,1,19.0,21,1500,6.0,2000.0,1.0,20.0
2019GQ0024135,4640.0,22,1,6,1,19.0,21,2100,1.0,7000.0,2.0,10.0
2019GQ0024236,4760.0,19,1,1,1,19.0,21,500,1.0,20600.0,1.0,36.0
2019GQ0024319,9825.0,19,1,1,1,16.0,21,300,4.0,32000.0,5.0,70.0
2019GQ0024409,,72,1,1,1,16.0,21,1500,6.0,0.0,,
2019GQ0024452,6600.0,26,1,1,1,16.0,21,1704,6.0,6000.0,1.0,40.0
2019GQ0024537,700.0,38,1,1,1,20.0,21,1903,6.0,800.0,5.0,35.0
2019GQ0024577,,89,2,1,1,16.0,21,1800,6.0,0.0,,
2019GQ0024632,9830.0,22,1,1,1,18.0,21,300,4.0,22000.0,5.0,60.0
2019GQ0024699,,27,2,1,1,12.0,21,1000,6.0,0.0,,
2019GQ0024743,,88,2,1,1,16.0,21,1600,6.0,0.0,,
2019GQ0024760,4110.0,20,2,1,1,19.0,21,2200,1.0,5900.0,1.0,28.0
2019GQ0024895,,84,2,1,1,15.0,21,1500,6.0,0.0,,
2019GQ0024990,,71,1,1,1,16.0,21,2400,6.0,0.0,,
2019GQ0025020,9620.0,55,1,1,1,17.0,21,2700,6.0,0.0,1.0,
2019GQ0025161,,31,1,1,1,14.0,21,600,6.0,0.0,,
2019GQ0025297,,80,2,1,1,16.0,21,900,6.0,0.0,,
2019GQ0025337,4130.0,19,1,1,1,18.0,21,1701,6.0,0.0,1.0,
2019GQ0025523,,74,1,1,1,21.0,21,1704,6.0,0.0,,
2019GQ0025532,310.0,29,1,1,1,13.0,21,2100,6.0,21200.0,1.0,40.0
2019GQ0025580,,63,2,1,1,16.0,21,1903,6.0,0.0,,
2019GQ0025613,4720.0,19,2,1,1,16.0,21,2200,6.0,910.0,1.0,10.0
2019GQ0025648,,17,2,2,1,12.0,21,500,6.0,0.0,,
2019GQ0025655,4230.0,24,2,1,1,13.0,21,2200,6.0,0.0,1.0,
2019GQ0025701,4020.0,18,1,1,1,18.0,21,2200,1.0,8000.0,1.0,28.0
2019GQ0025738,4020.0,18,1,2,1,13.0,21,700,6.0,1000.0,1.0,20.0
2019GQ0025740,,38,1,1,1,17.0,21,1701,6.0,0.0,,
2019GQ0025859,4720.0,19,2,1,1,18.0,21,2700,6.0,1500.0,1.0,25.0
2019GQ0025900,,82,2,1,1,11.0,21,1800,6.0,0.0,,
2019GQ0025904,,25,1,1,1,18.0,21,1200,6.0,0.0,,
2019GQ0026007,,94,2,1,1,13.0,21,2000,6.0,0.0,,
2019GQ0026165,4140.0,20,1,1,1,20.0,21,2200,6.0,4000.0,1.0,30.0
2019GQ0026244,4640.0,19,1,1,1,19.0,21,1701,1.0,9200.0,1.0,20.0
2019GQ0026420,,88,1,1,1,11.0,21,1706,6.0,0.0,,
2019GQ0026438,,29,1,2,1,19.0,21,2800,6.0,0.0,,
2019GQ0026484,4220.0,21,2,1,1,16.0,21,2100,1.0,4000.0,1.0,6.0
2019GQ0026515,,73,2,1,1,11.0,21,2300,6.0,0.0,,
2019GQ0026522,7750.0,23,1,1,1,18.0,21,1400,6.0,0.0,1.0,
2019GQ0026533,,88,2,1,1,9.0,21,2800,6.0,0.0,,
2019GQ0026656,7330.0,39,1,1,1,19.0,21,300,6.0,0.0,1.0,
2019GQ0026770,,94,1,1,1,11.0,21,1000,6.0,0.0,,
2019GQ0026802,9825.0,21,1,1,1,18.0,21,1300,4.0,22000.0,5.0,55.0
2019GQ0026809,5860.0,20,2,1,1,19.0,21,1100,1.0,2500.0,2.0,10.0
2019GQ0026827,4030.0,55,2,1,1,18.0,21,2500,6.0,860.0,1.0,30.0
2019GQ0026834,8740.0,34,1,1,1,13.0,21,2100,6.0,0.0,1.0,
2019GQ0026843,,50,2,1,1,19.0,21,1100,6.0,0.0,,
2019GQ0026901,,77,1,1,1,13.0,21,800,6.0,0.0,,
2019GQ0026942,8990.0,23,1,1,1,16.0,21,2800,6.0,0.0,4.0,
2019GQ0027208,,83,2,1,1,22.0,21,1702,6.0,0.0,,
2019GQ0027311,,20,1,9,1,16.0,21,1600,6.0,0.0,,
2019GQ0027324,,45,1,1,1,17.0,21,1701,6.0,0.0,,
2019GQ0027399,,36,1,1,1,17.0,21,1100,6.0,0.0,,
2019GQ0027419,,23,1,1,1,19.0,21,1400,6.0,0.0,,
2019GQ0027430,,20,1,1,1,18.0,21,1500,6.0,0.0,,
2019GQ0027505,8990.0,34,1,1,1,17.0,21,1400,6.0,0.0,1.0,
2019GQ0027512,9640.0,29,1,2,1,16.0,21,1702,6.0,10500.0,1.0,40.0
2019GQ0027548,,63,2,1,1,14.0,21,1702,6.0,0.0,,
2019GQ0027595,,20,2,1,1,19.0,21,2000,6.0,0.0,,
2019GQ0027686,,61,1,1,1,16.0,21,2000,6.0,0.0,,
2019GQ0027784,4020.0,18,1,1,1,18.0,21,900,2.0,5700.0,1.0,25.0
2019GQ0027825,,42,1,1,1,17.0,21,1500,6.0,0.0,,
2019GQ0027842,9825.0,19,1,1,2,16.0,21,300,4.0,23000.0,5.0,50.0
2019GQ0027869,5860.0,19,1,1,1,18.0,21,500,6.0,0.0,1.0,
2019GQ0028017,,82,2,1,1,11.0,21,200,6.0,0.0,,
2019GQ0028023,4435.0,18,2,1,1,16.0,21,1701,1.0,2600.0,1.0,10.0
2019GQ0028078,,94,2,1,1,22.0,21,1903,6.0,0.0,,
2019GQ0028181,,71,1,1,1,16.0,21,2400,6.0,0.0,,
2019GQ0028188,4230.0,24,2,1,1,13.0,21,700,6.0,0.0,1.0,
2019GQ0028208,4220.0,19,1,1,1,18.0,21,1000,6.0,1000.0,1.0,13.0
2019GQ0028239,,17,2,1,1,14.0,21,1400,6.0,0.0,,
2019GQ0028324,,62,1,2,1,16.0,21,1800,6.0,0.0,,
2019GQ0028327,7200.0,40,1,1,1,19.0,21,1800,6.0,0.0,1.0,
2019GQ0028368,,28,1,2,1,14.0,21,100,6.0,0.0,,
2019GQ0028494,4720.0,21,1,1,1,19.0,21,500,1.0,8300.0,4.0,18.0
2019GQ0028500,,27,2,1,1,20.0,21,1600,6.0,0.0,,
2019GQ0028512,,25,1,1,1,13.0,21,1800,6.0,0.0,,
2019GQ0028551,9610.0,19,1,1,1,16.0,21,500,3.0,6900.0,1.0,25.0
2019GQ0028565,4020.0,19,1,2,1,14.0,21,1400,6.0,8000.0,1.0,16.0
2019GQ0028632,9645.0,20,1,1,1,16.0,21,1500,6.0,0.0,1.0,
2019GQ0028664,230.0,20,1,1,1,19.0,21,1901,1.0,20000.0,2.0,25.0
2019GQ0028674,9130.0,61,1,1,1,17.0,21,1400,6.0,0.0,1.0,
2019GQ0028679,,94,2,1,1,13.0,21,1400,6.0,0.0,,
2019GQ0028741,,63,1,1,1,16.0,21,1704,6.0,0.0,,
2019GQ0028920,9600.0,36,1,1,1,19.0,21,2100,6.0,0.0,1.0,
2019GQ0028922,,89,1,1,1,16.0,21,2600,6.0,0.0,,
2019GQ0029032,,89,2,1,1,14.0,21,2400,6.0,0.0,,
2019GQ0029079,6260.0,46,1,1,1,16.0,21,2600,6.0,800.0,1.0,40.0
2019GQ0029118,,62,1,2,1,16.0,21,1800,6.0,0.0,,
2019GQ0029123,,80,2,1,1,19.0,21,1400,6.0,0.0,,
2019GQ0029205,4110.0,24,1,1,1,19.0,21,100,1.0,10000.0,1.0,15.0
2019GQ0029494,5240.0,19,1,1,1,18.0,21,1903,6.0,7200.0,1.0,24.0
2019GQ0029609,,27,1,1,1,14.0,21,1400,6.0,0.0,,
2019GQ0029802,4621.0,35,1,1,1,19.0,21,1800,6.0,0.0,1.0,
2019GQ0029815,,66,2,1,1,16.0,21,400,6.0,0.0,,
2019GQ0029818,,76,2,1,1,12.0,21,400,6.0,0.0,,
2019GQ0029846,8140.0,38,2,1,1,19.0,21,1000,6.0,0.0,1.0,
2019GQ0029876,4760.0,21,1,2,24,16.0,21,2800,6.0,11800.0,1.0,40.0
2019GQ0029932,,24,1,1,1,14.0,21,1500,6.0,0.0,,
2019GQ0030035,9825.0,20,1,1,1,19.0,21,300,4.0,20000.0,5.0,60.0
2019GQ0030061,4020.0,18,1,2,1,16.0,21,900,6.0,2000.0,1.0,10.0
2019GQ0030207,,87,2,1,1,12.0,21,1600,6.0,0.0,,
2019GQ0030283,,76,1,1,1,7.0,21,2600,6.0,0.0,,
2019GQ0030301,6520.0,39,1,1,1,20.0,21,100,6.0,0.0,1.0,
2019GQ0030306,2310.0,69,2,1,1,21.0,21,2600,1.0,10000.0,1.0,30.0
2019GQ0030466,,82,2,1,1,11.0,21,200,6.0,0.0,,
2019GQ0030473,,26,1,1,1,15.0,21,1500,6.0,0.0,,
2019GQ0030474,,62,2,1,1,16.0,21,600,6.0,0.0,,
2019GQ0030486,6050.0,66,2,1,1,13.0,21,2600,6.0,6700.0,1.0,84.0
2019GQ0030603,5240.0,42,2,1,1,19.0,21,2700,6.0,0.0,1.0,
2019GQ0030612,,59,1,1,1,16.0,21,1703,6.0,0.0,,
2019GQ0030652,9645.0,21,1,1,1,19.0,21,2700,1.0,2100.0,4.0,11.0
2019GQ0030835,9825.0,19,1,2,1,16.0,21,300,4.0,23000.0,5.0,50.0
2019GQ0030917,5310.0,20,2,1,1,19.0,21,2100,1.0,5000.0,1.0,20.0
2019GQ0030976,,56,1,2,1,19.0,21,2600,6.0,0.0,,
2019GQ0030980,4840.0,29,2,1,1,19.0,21,1400,6.0,0.0,1.0,
2019GQ0031022,630.0,28,2,7,3,21.0,21,300,4.0,32000.0,5.0,55.0
2019GQ0031025,,68,1,1,1,16.0,21,1600,6.0,0.0,,
2019GQ0031032,,55,2,2,1,16.0,21,400,6.0,0.0,,
2019GQ0031058,8350.0,31,1,1,1,17.0,21,800,6.0,12000.0,5.0,50.0
2019GQ0031105,9130.0,40,1,1,1,16.0,21,200,6.0,0.0,6.0,
2019GQ0031157,,17,1,2,1,16.0,21,800,6.0,0.0,,
2019GQ0031289,,17,2,1,1,12.0,21,2100,6.0,0.0,,
2019GQ0031392,9620.0,25,1,2,1,16.0,21,1400,6.0,0.0,1.0,
2019GQ0031480,,76,2,1,1,12.0,21,2700,6.0,0.0,,
2019GQ0031606,,37,1,2,1,18.0,21,1200,6.0,0.0,,
2019GQ0031619,220.0,36,1,1,1,17.0,21,800,6.0,19200.0,1.0,40.0
2019GQ0031622,9620.0,19,1,1,1,18.0,21,1701,6.0,3000.0,1.0,30.0
2019GQ0031670,9825.0,19,1,1,1,16.0,21,300,4.0,39800.0,5.0,75.0
2019GQ0031855,4251.0,49,1,1,1,11.0,21,2700,6.0,0.0,6.0,
2019GQ0031906,,60,1,1,1,16.0,21,2000,6.0,0.0,,
2019GQ0031949,,73,2,1,1,20.0,21,1100,6.0,0.0,,
2019GQ0031959,4020.0,18,1,1,1,16.0,21,2200,6.0,10100.0,7.0,22.0
2019GQ0032091,,62,1,2,1,16.0,21,1800,6.0,0.0,,
2019GQ0032094,4760.0,21,1,2,24,16.0,21,1400,6.0,11800.0,1.0,40.0
2019GQ0032100,,73,2,1,1,20.0,21,1400,6.0,0.0,,
2019GQ0032237,3402.0,24,1,1,1,21.0,21,300,4.0,22000.0,5.0,50.0
2019GQ0032268,1860.0,18,1,1,1,18.0,21,2700,1.0,2000.0,2.0,10.0
2019GQ0032552,,63,2,1,1,16.0,21,400,6.0,0.0,,
2019GQ0032742,,60,2,1,1,20.0,21,300,6.0,0.0,,
2019GQ0032869,,94,2,1,1,19.0,21,1704,6.0,0.0,,
2019GQ0032949,4130.0,32,1,1,1,16.0,21,300,6.0,0.0,4.0,
2019GQ0032993,4130.0,19,1,1,1,18.0,21,1701,6.0,0.0,1.0,
2019GQ0033314,,82,2,1,1,19.0,21,1902,6.0,0.0,,
2019GQ0033355,9825.0,21,1,1,1,18.0,21,300,4.0,22000.0,5.0,55.0
2019GQ0033408,4140.0,21,1,2,1,14.0,21,600,6.0,0.0,1.0,
2019GQ0033412,,88,2,1,1,16.0,21,700,6.0,0.0,,
2019GQ0033440,3603.0,20,1,1,1,18.0,21,2200,1.0,5000.0,1.0,40.0
2019GQ0033466,,19,2,5,1,19.0,21,2000,6.0,0.0,,
2019GQ0033534,4020.0,18,1,2,1,13.0,21,1100,6.0,1000.0,1.0,20.0
2019GQ0033537,6240.0,21,1,1,1,19.0,21,2100,6.0,12000.0,1.0,48.0
2019GQ0033577,2300.0,20,2,1,9,16.0,21,500,6.0,8200.0,3.0,25.0
2019GQ0033637,2320.0,46,1,1,1,22.0,21,1000,6.0,23200.0,4.0,60.0
2019GQ0033726,9645.0,34,1,7,1,16.0,21,500,6.0,9100.0,1.0,40.0
2019GQ0033756,,70,2,1,1,21.0,21,2200,6.0,0.0,,
2019GQ0033796,5860.0,20,2,1,1,19.0,21,500,1.0,5300.0,4.0,15.0
2019GQ0033850,,24,1,9,1,16.0,21,1400,6.0,0.0,,
2019GQ0033890,4220.0,18,2,1,2,14.0,21,2800,2.0,3800.0,1.0,37.0
2019GQ0033914,6410.0,39,1,1,1,13.0,21,2500,6.0,63000.0,1.0,99.0
2019GQ0033937,6355.0,39,1,1,1,20.0,21,1800,6.0,4800.0,1.0,60.0
2019GQ0034130,,89,1,1,1,16.0,21,2600,6.0,0.0,,
2019GQ0034245,3421.0,19,1,1,1,18.0,21,1901,1.0,5000.0,1.0,20.0
2019GQ0034405,4655.0,18,2,9,1,16.0,21,1901,6.0,4800.0,1.0,8.0
2019GQ0034446,,94,2,1,1,16.0,21,2200,6.0,0.0,,
2019GQ0034458,6260.0,40,1,1,1,17.0,21,2400,6.0,8000.0,1.0,40.0
2019GQ0034471,,73,2,1,1,20.0,21,2400,6.0,0.0,,
2019GQ0034546,,31,1,2,1,21.0,21,1903,6.0,0.0,,
2019GQ0034566,2350.0,22,1,2,1,18.0,21,2800,1.0,5600.0,4.0,24.0
2019GQ0034570,,43,1,1,1,17.0,21,2200,6.0,0.0,,
2019GQ0034584,7750.0,27,1,2,1,16.0,21,500,6.0,0.0,1.0,
2019GQ0034598,4150.0,19,2,1,1,19.0,21,1901,2.0,2000.0,1.0,20.0
2019GQ0034605,,29,1,1,1,18.0,21,200,6.0,0.0,,
2019GQ0034671,,80,2,1,1,16.0,21,800,6.0,0.0,,
2019GQ0034714,8990.0,36,1,1,1,17.0,21,600,6.0,2500.0,1.0,40.0
2019GQ0034905,4600.0,19,1,1,1,19.0,21,2700,6.0,380.0,1.0,20.0
2019GQ0034928,6050.0,20,1,1,1,18.0,21,2700,3.0,4000.0,1.0,15.0
2019GQ0035038,340.0,22,1,1,24,18.0,21,2200,3.0,1600.0,3.0,35.0
2019GQ0035117,,72,2,1,1,17.0,21,1400,6.0,0.0,,
2019GQ0035119,,76,2,1,1,17.0,21,800,6.0,0.0,,
2019GQ0035145,,47,1,1,1,17.0,21,1903,6.0,0.0,,
2019GQ0035204,6230.0,38,1,1,1,16.0,21,1701,6.0,0.0,1.0,
2019GQ0035227,,20,1,6,1,16.0,21,1701,6.0,0.0,,
2019GQ0035347,,45,2,1,1,16.0,21,2800,6.0,0.0,,
2019GQ0035402,,65,2,1,1,16.0,21,2200,6.0,0.0,,
2019GQ0035408,,51,2,1,1,16.0,21,700,6.0,0.0,,
2019GQ0035461,7720.0,22,1,1,1,19.0,21,2600,1.0,24000.0,1.0,40.0
2019GQ0035476,,62,1,1,1,19.0,21,1800,6.0,0.0,,
2019GQ0035501,9920.0,17,1,2,1,11.0,21,1706,3.0,0.0,9.0,
2019GQ0035547,2006.0,53,1,1,1,14.0,21,1200,6.0,8000.0,2.0,30.0
2019GQ0035572,9810.0,25,1,2,1,20.0,21,300,4.0,50000.0,5.0,40.0
2019GQ0035717,,69,1,1,1,18.0,21,2500,6.0,0.0,,
2019GQ0035799,4110.0,27,2,1,1,17.0,21,100,6.0,8000.0,1.0,30.0
2019GQ0035934,,84,2,1,24,16.0,21,800,6.0,0.0,,
2019GQ0035956,4010.0,19,1,1,1,18.0,21,2300,6.0,0.0,1.0,
2019GQ0035997,,17,2,1,1,14.0,21,900,6.0,0.0,,
2019GQ0036149,9830.0,22,1,1,1,18.0,21,300,4.0,22000.0,5.0,60.0
2019GQ0036227,,18,2,1,1,18.0,21,2300,6.0,0.0,,
2019GQ0036255,,75,1,1,1,17.0,21,1400,6.0,0.0,,
2019GQ0036301,6600.0,26,1,1,1,16.0,21,600,6.0,6000.0,1.0,40.0
2019GQ0036518,6200.0,20,1,9,1,14.0,21,1701,6.0,22000.0,1.0,45.0
2019GQ0036564,6260.0,53,1,2,1,16.0,21,1701,6.0,26000.0,1.0,60.0
2019GQ0036591,,20,1,1,1,19.0,21,2100,6.0,0.0,,
2019GQ0036659,,31,1,1,1,17.0,21,300,6.0,0.0,,
2019GQ0036791,4720.0,18,2,1,1,18.0,21,2700,6.0,1500.0,1.0,25.0
2019GQ0036813,,71,2,1,1,18.0,21,1100,6.0,0.0,,
2019GQ0036826,,81,2,1,1,20.0,21,800,6.0,0.0,,
2019GQ0036831,,90,2,2,1,11.0,21,1704,6.0,0.0,,
2019GQ0036893,,84,1,1,1,16.0,21,2500,6.0,0.0,,
2019GQ0036954,,84,1,1,1,22.0,21,1701,6.0,0.0,,
2019GQ0036958,6050.0,18,1,1,1,18.0,21,1901,6.0,600.0,1.0,35.0
2019GQ0037144,9620.0,48,1,1,1,21.0,21,2800,6.0,15000.0,1.0,40.0
2019GQ0037146,,94,2,1,1,16.0,21,1903,6.0,0.0,,
2019GQ0037183,2545.0,21,2,1,1,19.0,21,100,1.0,3000.0,1.0,10.0
2019GQ0037311,4055.0,35,2,1,1,19.0,21,1400,6.0,0.0,1.0,
2019GQ0037313,,16,2,1,1,13.0,21,1500,6.0,0.0,,
2019GQ0037324,,87,2,1,1,14.0,21,2700,6.0,0.0,,
2019GQ0037382,9310.0,46,1,1,1,19.0,21,100,3.0,15300.0,1.0,20.0
2019GQ0037478,,21,2,1,1,19.0,21,1500,6.0,0.0,,
2019GQ0037495,,90,2,1,1,9.0,21,800,6.0,0.0,,
2019GQ0037511,4760.0,21,2,1,1,19.0,21,2200,1.0,2500.0,1.0,20.0
2019GQ0037620,6230.0,35,1,1,1,19.0,21,800,6.0,4200.0,1.0,60.0
2019GQ0037633,,1,2,2,1,,21,1100,,,,
2019GQ0037704,2545.0,21,2,1,1,19.0,21,2700,1.0,6300.0,4.0,18.0
2019GQ0037709,,45,2,1,1,16.0,21,400,6.0,0.0,,
2019GQ0037736,5940.0,46,2,1,1,22.0,21,1702,1.0,7500.0,1.0,35.0
2019GQ0037763,,87,2,2,1,19.0,21,2700,6.0,0.0,,
2019GQ0037764,4720.0,18,2,1,1,18.0,21,1701,6.0,4000.0,1.0,30.0
2019GQ0037861,6260.0,21,2,6,1,16.0,21,2100,1.0,940.0,1.0,4.0
2019GQ0037875,4020.0,18,1,3,1,16.0,21,2200,1.0,7500.0,1.0,28.0
2019GQ0037889,9825.0,21,1,1,1,18.0,21,300,4.0,22000.0,5.0,55.0
2019GQ0038046,4055.0,17,1,1,1,12.0,21,1300,6.0,300.0,1.0,24.0
2019GQ0038136,4251.0,19,1,1,1,16.0,21,2100,6.0,0.0,6.0,23.0
2019GQ0038152,9640.0,47,1,1,1,14.0,21,900,6.0,15000.0,1.0,99.0
2019GQ0038234,,16,2,2,1,12.0,21,600,6.0,0.0,,
2019GQ0038244,3602.0,51,2,1,1,16.0,21,1400,6.0,8400.0,1.0,20.0
2019GQ0038346,6442.0,38,1,1,1,17.0,21,1800,6.0,0.0,1.0,
2019GQ0038431,6515.0,44,1,1,1,17.0,21,300,6.0,0.0,1.0,
2019GQ0038492,,70,2,1,1,10.0,21,1100,6.0,0.0,,
2019GQ0038506,,20,1,6,1,16.0,21,1701,6.0,0.0,,
2019GQ0038606,8990.0,43,1,1,1,17.0,21,100,6.0,0.0,1.0,
2019GQ0038662,,94,2,1,1,16.0,21,1706,6.0,0.0,,
2019GQ0038666,,77,2,1,1,16.0,21,400,6.0,0.0,,
2019GQ0038856,,25,1,1,1,12.0,21,1701,6.0,0.0,,
2019GQ0039328,,21,1,2,1,16.0,21,1702,6.0,0.0,,
2019GQ0039338,4210.0,27,1,1,1,17.0,21,500,6.0,8000.0,1.0,60.0
2019GQ0039427,,88,2,1,1,16.0,21,100,6.0,0.0,,
2019GQ0039443,3402.0,25,1,1,1,19.0,21,1200,4.0,30000.0,5.0,70.0
2019GQ0039445,,35,1,1,1,17.0,21,300,6.0,0.0,,
2019GQ0039496,,65,2,1,1,13.0,21,300,6.0,0.0,,
2019GQ0039548,9920.0,17,1,2,1,11.0,21,500,3.0,0.0,9.0,
2019GQ0039626,,60,2,2,1,19.0,21,2600,6.0,0.0,,
2019GQ0039652,7210.0,36,1,1,1,16.0,21,2800,6.0,0.0,1.0,
2019GQ0039751,,20,1,2,1,18.0,21,2100,6.0,0.0,,
2019GQ0039878,5320.0,20,2,9,1,19.0,21,500,1.0,2300.0,4.0,15.0
2019GQ0039997,,86,2,1,1,21.0,21,600,6.0,0.0,,
2019GQ0040038,3603.0,21,1,1,1,19.0,21,600,1.0,5000.0,1.0,40.0
2019GQ0040087,,94,2,1,1,10.0,21,700,6.0,0.0,,
2019GQ0040101,4760.0,19,2,1,1,16.0,21,2100,6.0,3000.0,1.0,15.0
2019GQ0040135,8800.0,22,1,8,24,17.0,21,1400,1.0,6000.0,1.0,22.0
2019GQ0040147,6130.0,33,1,1,1,17.0,21,1000,6.0,25000.0,1.0,60.0
2019GQ0040151,4760.0,20,2,1,1,19.0,21,2200,6.0,700.0,1.0,20.0
2019GQ0040192,,35,1,1,1,18.0,21,1300,6.0,0.0,,
2019GQ0040206,,72,2,1,1,17.0,21,1400,6.0,0.0,,
2019GQ0040302,8140.0,28,1,1,1,13.0,21,300,6.0,21000.0,1.0,35.0
2019GQ0040312,5120.0,45,1,2,1,19.0,21,700,6.0,800.0,3.0,60.0
2019GQ0040346,6330.0,29,1,1,1,16.0,21,800,6.0,0.0,1.0,
2019GQ0040471,725.0,22,2,1,1,16.0,21,900,1.0,6000.0,2.0,20.0
2019GQ0040648,9825.0,37,1,1,2,19.0,21,300,4.0,22000.0,5.0,70.0
2019GQ0040727,,89,2,1,1,16.0,21,1100,6.0,0.0,,
2019GQ0040734,4230.0,46,2,1,1,18.0,21,100,6.0,0.0,6.0,40.0
2019GQ0040767,,94,2,1,1,16.0,21,2600,6.0,0.0,,
2019GQ0040890,5400.0,21,2,2,1,19.0,21,1701,1.0,2000.0,3.0,3.0
2019GQ0041018,2545.0,39,1,2,1,21.0,21,1701,1.0,21000.0,2.0,20.0
2019GQ0041051,,94,2,1,1,11.0,21,1300,6.0,0.0,,
2019GQ0041060,,73,1,9,1,19.0,21,1702,6.0,0.0,,
2019GQ0041137,,76,2,1,1,16.0,21,1706,6.0,0.0,,
2019GQ0041257,,25,1,1,1,13.0,21,1800,6.0,0.0,,
2019GQ0041294,8990.0,29,1,1,1,17.0,21,900,6.0,20000.0,1.0,40.0
2019GQ0041321,4251.0,62,1,1,1,17.0,21,800,6.0,1100.0,1.0,15.0
2019GQ0041336,,60,2,1,1,16.0,21,2600,6.0,0.0,,
2019GQ0041342,5860.0,19,2,1,1,18.0,21,500,6.0,3200.0,1.0,16.0
2019GQ0041352,9920.0,28,2,1,1,14.0,21,1702,3.0,0.0,9.0,
2019GQ0041411,6050.0,18,1,1,1,14.0,21,700,1.0,23400.0,1.0,40.0
2019GQ0041576,2545.0,24,2,1,1,22.0,21,2700,1.0,7500.0,4.0,20.0
